feature,importance,fold
CC_AMT_PAYMENT_CURRENT_MIN,0.0016899243,1
CC_AMT_PAYMENT_CURRENT_MAX,0.0018897742,1
CC_AMT_PAYMENT_CURRENT_MEAN,0.0020913652,1
CC_AMT_PAYMENT_CURRENT_SUM,0.0019423898,1
CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,0.0016226609,1
CC_AMT_PAYMENT_TOTAL_CURRENT_MAX,0.0017297302,1
CC_AMT_PAYMENT_TOTAL_CURRENT_MEAN,0.0017888063,1
CC_AMT_PAYMENT_TOTAL_CURRENT_SUM,0.0017631934,1
CC_AMT_RECEIVABLE_PRINCIPAL_MIN,0.001943051,1
CC_AMT_RECEIVABLE_PRINCIPAL_MAX,0.0019041614,1
CC_AMT_RECEIVABLE_PRINCIPAL_MEAN,0.0016553983,1
CC_AMT_RECEIVABLE_PRINCIPAL_SUM,0.0015430113,1
CC_AMT_RECIVABLE_MIN,0.002169541,1
CC_AMT_RECIVABLE_MAX,0.0020849658,1
CC_AMT_RECIVABLE_MEAN,0.0021560793,1
CC_AMT_RECIVABLE_SUM,0.0018117884,1
CC_AMT_TOTAL_RECEIVABLE_MIN,0.001929572,1
CC_AMT_TOTAL_RECEIVABLE_MAX,0.0016851402,1
CC_AMT_TOTAL_RECEIVABLE_MEAN,0.0018829352,1
CC_AMT_TOTAL_RECEIVABLE_SUM,0.0018191946,1
CC_CNT_DRAWINGS_ATM_CURRENT_MIN,0.0016617294,1
CC_CNT_DRAWINGS_ATM_CURRENT_MAX,0.0018903845,1
CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,0.0047031036,1
CC_CNT_DRAWINGS_ATM_CURRENT_SUM,0.0018195806,1
CC_CNT_DRAWINGS_CURRENT_MIN,0.0017717589,1
CC_CNT_DRAWINGS_CURRENT_MAX,0.002372598,1
CC_CNT_DRAWINGS_CURRENT_MEAN,0.0024021035,1
CC_CNT_DRAWINGS_CURRENT_SUM,0.0016786046,1
CC_CNT_DRAWINGS_OTHER_CURRENT_MIN,0.0,1
CC_CNT_DRAWINGS_OTHER_CURRENT_MAX,0.0017262719,1
CC_CNT_DRAWINGS_OTHER_CURRENT_MEAN,0.0017595283,1
CC_CNT_DRAWINGS_OTHER_CURRENT_SUM,0.0015791282,1
CC_CNT_DRAWINGS_POS_CURRENT_MIN,0.0020502678,1
CC_CNT_DRAWINGS_POS_CURRENT_MAX,0.0018828559,1
CC_CNT_DRAWINGS_POS_CURRENT_MEAN,0.0016836998,1
CC_CNT_DRAWINGS_POS_CURRENT_SUM,0.0016504556,1
CC_CNT_INSTALMENT_MATURE_CUM_MIN,0.0018928419,1
CC_CNT_INSTALMENT_MATURE_CUM_MAX,0.0017086373,1
CC_CNT_INSTALMENT_MATURE_CUM_MEAN,0.0017015483,1
CC_CNT_INSTALMENT_MATURE_CUM_SUM,0.001957778,1
CC_SK_DPD_MAX,0.0023760225,1
CC_SK_DPD_MEAN,0.0019162545,1
CC_SK_DPD_SUM,0.001757196,1
CC_SK_DPD_DEF_MAX,0.0019791957,1
CC_SK_DPD_DEF_MEAN,0.0019357505,1
CC_SK_DPD_DEF_SUM,0.0017646747,1
CC_CREDIT_PAYMENT_RATIO_MIN,0.0008922691,1
CC_CREDIT_PAYMENT_RATIO_MAX,0.0017366824,1
CC_CREDIT_PAYMENT_RATIO_MEAN,0.0016960144,1
CC_CREDIT_PAYMENT_RATIO_VAR,0.0016076019,1
CC_CREDIT_DRAWINGS_RATIO_MIN,0.0021360319,1
CC_CREDIT_DRAWINGS_RATIO_MAX,0.0017166157,1
CC_CREDIT_DRAWINGS_RATIO_MEAN,0.0023071584,1
CC_CREDIT_DRAWINGS_RATIO_VAR,0.0020531416,1
CC_LATEST_SK_ID_PREV_COUNT,0.0033991453,1
CC_LATEST_AMT_BALANCE_MIN,0.0037519888,1
CC_LATEST_AMT_BALANCE_MAX,0.005704626,1
CC_LATEST_AMT_BALANCE_MEAN,0.0060551073,1
CC_LATEST_AMT_BALANCE_SUM,0.0052634017,1
CC_LATEST_AMT_CREDIT_LIMIT_ACTUAL_MIN,0.001928046,1
CC_LATEST_AMT_CREDIT_LIMIT_ACTUAL_MAX,0.0017835797,1
CC_LATEST_AMT_CREDIT_LIMIT_ACTUAL_MEAN,0.0023373577,1
CC_LATEST_AMT_CREDIT_LIMIT_ACTUAL_SUM,0.0025873294,1
CC_LATEST_AMT_DRAWINGS_CURRENT_MIN,0.0017594106,1
CC_LATEST_AMT_DRAWINGS_CURRENT_MAX,0.0020324634,1
CC_LATEST_AMT_DRAWINGS_CURRENT_MEAN,0.001960314,1
CC_LATEST_AMT_DRAWINGS_CURRENT_SUM,0.0017194913,1
CC_LATEST_AMT_PAYMENT_CURRENT_MIN,0.0017179953,1
CC_LATEST_AMT_PAYMENT_CURRENT_MAX,0.0017295757,1
CC_LATEST_AMT_PAYMENT_CURRENT_MEAN,0.0018790456,1
CC_LATEST_AMT_PAYMENT_CURRENT_SUM,0.001844109,1
CC_LATEST_SK_DPD_MAX,0.0025541445,1
CC_LATEST_SK_DPD_MEAN,0.0024321452,1
CC_LATEST_SK_DPD_DEF_MAX,0.0025875173,1
CC_LATEST_SK_DPD_DEF_MEAN,0.0021142906,1
CNT_CHILDREN,0.001590412,2
AMT_INCOME_TOTAL,0.0016761911,2
AMT_CREDIT,0.0020478657,2
AMT_ANNUITY,0.002063274,2
AMT_GOODS_PRICE,0.0023192104,2
REGION_POPULATION_RELATIVE,0.0016997932,2
DAYS_BIRTH,0.0021570663,2
DAYS_EMPLOYED,0.0023053188,2
DAYS_REGISTRATION,0.001726214,2
DAYS_ID_PUBLISH,0.0017579965,2
OWN_CAR_AGE,0.002123698,2
FLAG_MOBIL,0.0,2
FLAG_EMP_PHONE,0.0018957709,2
FLAG_WORK_PHONE,0.0018787116,2
FLAG_CONT_MOBILE,0.0014567892,2
FLAG_PHONE,0.0016583152,2
FLAG_EMAIL,0.0015388117,2
CNT_FAM_MEMBERS,0.0015838166,2
REGION_RATING_CLIENT,0.0019145046,2
REGION_RATING_CLIENT_W_CITY,0.0033929038,2
HOUR_APPR_PROCESS_START,0.00160918,2
REG_REGION_NOT_LIVE_REGION,0.0015203839,2
REG_REGION_NOT_WORK_REGION,0.0016297945,2
LIVE_REGION_NOT_WORK_REGION,0.0017210945,2
REG_CITY_NOT_LIVE_CITY,0.0024568595,2
REG_CITY_NOT_WORK_CITY,0.0016511505,2
LIVE_CITY_NOT_WORK_CITY,0.0014764443,2
EXT_SOURCE_1,0.0039212913,2
EXT_SOURCE_2,0.0064291414,2
EXT_SOURCE_3,0.0071495003,2
APARTMENTS_AVG,0.0017303985,2
BASEMENTAREA_AVG,0.0016534262,2
YEARS_BEGINEXPLUATATION_AVG,0.0016592148,2
YEARS_BUILD_AVG,0.0016551393,2
COMMONAREA_AVG,0.0016914601,2
ELEVATORS_AVG,0.0021863966,2
ENTRANCES_AVG,0.0016053119,2
FLOORSMAX_AVG,0.00206452,2
FLOORSMIN_AVG,0.0015514025,2
LANDAREA_AVG,0.0017312475,2
LIVINGAPARTMENTS_AVG,0.0018981418,2
LIVINGAREA_AVG,0.001728384,2
NONLIVINGAPARTMENTS_AVG,0.0018357852,2
NONLIVINGAREA_AVG,0.001724643,2
APARTMENTS_MODE,0.0017072315,2
BASEMENTAREA_MODE,0.0017382468,2
YEARS_BEGINEXPLUATATION_MODE,0.0016804555,2
YEARS_BUILD_MODE,0.0017226358,2
COMMONAREA_MODE,0.0017193896,2
ELEVATORS_MODE,0.0016666711,2
ENTRANCES_MODE,0.001673853,2
FLOORSMAX_MODE,0.001805224,2
FLOORSMIN_MODE,0.0018816383,2
LANDAREA_MODE,0.0017268214,2
LIVINGAPARTMENTS_MODE,0.0018340554,2
LIVINGAREA_MODE,0.001783445,2
NONLIVINGAPARTMENTS_MODE,0.0019187501,2
NONLIVINGAREA_MODE,0.0015741354,2
APARTMENTS_MEDI,0.0017413169,2
BASEMENTAREA_MEDI,0.0017228572,2
YEARS_BEGINEXPLUATATION_MEDI,0.0018271686,2
YEARS_BUILD_MEDI,0.0017118036,2
COMMONAREA_MEDI,0.0018233005,2
ELEVATORS_MEDI,0.0020533998,2
ENTRANCES_MEDI,0.0018457875,2
FLOORSMAX_MEDI,0.0021803908,2
FLOORSMIN_MEDI,0.0018119671,2
LANDAREA_MEDI,0.0018395522,2
LIVINGAPARTMENTS_MEDI,0.0018951858,2
LIVINGAREA_MEDI,0.0017701429,2
NONLIVINGAPARTMENTS_MEDI,0.0018802328,2
NONLIVINGAREA_MEDI,0.0017180038,2
TOTALAREA_MODE,0.0017502573,2
OBS_30_CNT_SOCIAL_CIRCLE,0.0016235536,2
DEF_30_CNT_SOCIAL_CIRCLE,0.0027598296,2
OBS_60_CNT_SOCIAL_CIRCLE,0.0017546702,2
DEF_60_CNT_SOCIAL_CIRCLE,0.0021239256,2
DAYS_LAST_PHONE_CHANGE,0.0017384706,2
FLAG_DOCUMENT_2,0.0,2
FLAG_DOCUMENT_3,0.0045108814,2
FLAG_DOCUMENT_4,0.0,2
FLAG_DOCUMENT_5,0.0017157132,2
FLAG_DOCUMENT_6,0.0016540582,2
FLAG_DOCUMENT_7,0.0,2
FLAG_DOCUMENT_8,0.0016089046,2
FLAG_DOCUMENT_9,0.001395594,2
FLAG_DOCUMENT_10,0.0,2
FLAG_DOCUMENT_11,0.0016825236,2
FLAG_DOCUMENT_12,0.0,2
FLAG_DOCUMENT_13,0.0014837836,2
FLAG_DOCUMENT_14,0.0014509012,2
FLAG_DOCUMENT_15,0.0011519289,2
FLAG_DOCUMENT_16,0.0022204188,2
FLAG_DOCUMENT_17,0.0,2
FLAG_DOCUMENT_18,0.0024782894,2
FLAG_DOCUMENT_19,0.00084970857,2
FLAG_DOCUMENT_20,0.00083018036,2
FLAG_DOCUMENT_21,0.0013492136,2
AMT_REQ_CREDIT_BUREAU_HOUR,0.0010401964,2
AMT_REQ_CREDIT_BUREAU_DAY,0.0015874781,2
AMT_REQ_CREDIT_BUREAU_WEEK,0.0019349438,2
AMT_REQ_CREDIT_BUREAU_MON,0.001663061,2
AMT_REQ_CREDIT_BUREAU_QRT,0.0020984411,2
AMT_REQ_CREDIT_BUREAU_YEAR,0.0016368187,2
CREDIT_INCOME_RATIO,0.0017583048,2
ANNUITY_INCOME_RATIO,0.0018100974,2
CREDIT_TERM,0.0027569453,2
DAYS_EMPLOYED_RATIO,0.0016899146,2
WORKING_INCOME_FLAG,0.003738205,2
OWN_CAR_AGE_FLAG,0.0026265339,2
NAME_CONTRACT_TYPE_Revolving_loans,0.003542379,2
NAME_CONTRACT_TYPE_nan,0.0,2
CODE_GENDER_M,0.0061599687,2
CODE_GENDER_XNA,0.0,2
CODE_GENDER_nan,0.0,2
FLAG_OWN_CAR_Y,0.0029547038,2
FLAG_OWN_CAR_nan,0.0,2
FLAG_OWN_REALTY_Y,0.0017422666,2
FLAG_OWN_REALTY_nan,0.0,2
NAME_TYPE_SUITE_Family,0.0016376459,2
NAME_TYPE_SUITE_Group_of_people,0.0007870999,2
NAME_TYPE_SUITE_Other_A,0.0013071497,2
NAME_TYPE_SUITE_Other_B,0.0018913099,2
NAME_TYPE_SUITE_Spouse__partner,0.0017507159,2
NAME_TYPE_SUITE_Unaccompanied,0.0016383257,2
NAME_TYPE_SUITE_nan,0.0015168526,2
NAME_INCOME_TYPE_Commercial_associate,0.0015567605,2
NAME_INCOME_TYPE_Maternity_leave,0.0,2
NAME_INCOME_TYPE_Pensioner,0.0036236432,2
NAME_INCOME_TYPE_State_servant,0.0021363676,2
NAME_INCOME_TYPE_Student,0.0,2
NAME_INCOME_TYPE_Unemployed,0.0,2
NAME_INCOME_TYPE_Working,0.0028563389,2
NAME_INCOME_TYPE_nan,0.0,2
NAME_EDUCATION_TYPE_Higher_education,0.0071598873,2
NAME_EDUCATION_TYPE_Incomplete_higher,0.0017424469,2
NAME_EDUCATION_TYPE_Lower_secondary,0.002503387,2
NAME_EDUCATION_TYPE_Secondary___secondary_special,0.0045537385,2
NAME_EDUCATION_TYPE_nan,0.0,2
NAME_FAMILY_STATUS_Married,0.003190664,2
NAME_FAMILY_STATUS_Separated,0.0017324403,2
NAME_FAMILY_STATUS_Single___not_married,0.00165119,2
NAME_FAMILY_STATUS_Unknown,0.0,2
NAME_FAMILY_STATUS_Widow,0.0017072139,2
NAME_FAMILY_STATUS_nan,0.0,2
NAME_HOUSING_TYPE_House___apartment,0.0017605196,2
NAME_HOUSING_TYPE_Municipal_apartment,0.0021204443,2
NAME_HOUSING_TYPE_Office_apartment,0.0020465173,2
NAME_HOUSING_TYPE_Rented_apartment,0.0020505015,2
NAME_HOUSING_TYPE_With_parents,0.0017902399,2
NAME_HOUSING_TYPE_nan,0.0,2
OCCUPATION_TYPE_Cleaning_staff,0.0018248643,2
OCCUPATION_TYPE_Cooking_staff,0.0016847382,2
OCCUPATION_TYPE_Core_staff,0.002491341,2
OCCUPATION_TYPE_Drivers,0.0023252948,2
OCCUPATION_TYPE_HR_staff,0.0007371655,2
OCCUPATION_TYPE_High_skill_tech_staff,0.0017807179,2
OCCUPATION_TYPE_IT_staff,0.0011829671,2
OCCUPATION_TYPE_Laborers,0.0020084041,2
OCCUPATION_TYPE_Low_skill_Laborers,0.001985402,2
OCCUPATION_TYPE_Managers,0.001549676,2
OCCUPATION_TYPE_Medicine_staff,0.001766719,2
OCCUPATION_TYPE_Private_service_staff,0.001450261,2
OCCUPATION_TYPE_Realty_agents,0.0014601656,2
OCCUPATION_TYPE_Sales_staff,0.0017030123,2
OCCUPATION_TYPE_Secretaries,0.0017248848,2
OCCUPATION_TYPE_Security_staff,0.0017489693,2
OCCUPATION_TYPE_Waiters_barmen_staff,0.0019335764,2
OCCUPATION_TYPE_nan,0.0015975605,2
WEEKDAY_APPR_PROCESS_START_MONDAY,0.0014640285,2
WEEKDAY_APPR_PROCESS_START_SATURDAY,0.0015577967,2
WEEKDAY_APPR_PROCESS_START_SUNDAY,0.0016676851,2
WEEKDAY_APPR_PROCESS_START_THURSDAY,0.0016308655,2
WEEKDAY_APPR_PROCESS_START_TUESDAY,0.0015324296,2
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,0.001761751,2
WEEKDAY_APPR_PROCESS_START_nan,0.0,2
ORGANIZATION_TYPE_Agriculture,0.0015519182,2
ORGANIZATION_TYPE_Bank,0.0023111256,2
ORGANIZATION_TYPE_Business_Entity_Type_1,0.0017626918,2
ORGANIZATION_TYPE_Business_Entity_Type_2,0.0018459802,2
ORGANIZATION_TYPE_Business_Entity_Type_3,0.0019051271,2
ORGANIZATION_TYPE_Cleaning,0.0010458126,2
ORGANIZATION_TYPE_Construction,0.0026540079,2
ORGANIZATION_TYPE_Culture,0.001170108,2
ORGANIZATION_TYPE_Electricity,0.0014116863,2
ORGANIZATION_TYPE_Emergency,0.0010787589,2
ORGANIZATION_TYPE_Government,0.0017557552,2
ORGANIZATION_TYPE_Hotel,0.0016265608,2
ORGANIZATION_TYPE_Housing,0.0014067526,2
ORGANIZATION_TYPE_Industry__type_1,0.0014229959,2
ORGANIZATION_TYPE_Industry__type_10,0.00072630594,2
ORGANIZATION_TYPE_Industry__type_11,0.0016310295,2
ORGANIZATION_TYPE_Industry__type_12,0.0013728457,2
ORGANIZATION_TYPE_Industry__type_13,0.00068149966,2
ORGANIZATION_TYPE_Industry__type_2,0.0011974225,2
ORGANIZATION_TYPE_Industry__type_3,0.0018499894,2
ORGANIZATION_TYPE_Industry__type_4,0.0015231153,2
ORGANIZATION_TYPE_Industry__type_5,0.0011527822,2
ORGANIZATION_TYPE_Industry__type_6,0.0,2
ORGANIZATION_TYPE_Industry__type_7,0.0011894457,2
ORGANIZATION_TYPE_Industry__type_8,0.0,2
ORGANIZATION_TYPE_Industry__type_9,0.0025057506,2
ORGANIZATION_TYPE_Insurance,0.0016412009,2
ORGANIZATION_TYPE_Kindergarten,0.0019510493,2
ORGANIZATION_TYPE_Legal_Services,0.001854081,2
ORGANIZATION_TYPE_Medicine,0.0017862245,2
ORGANIZATION_TYPE_Military,0.0020950136,2
ORGANIZATION_TYPE_Mobile,0.0011537564,2
ORGANIZATION_TYPE_Other,0.0015860416,2
ORGANIZATION_TYPE_Police,0.001904594,2
ORGANIZATION_TYPE_Postal,0.0019117835,2
ORGANIZATION_TYPE_Realtor,0.0023026764,2
ORGANIZATION_TYPE_Religion,0.0,2
ORGANIZATION_TYPE_Restaurant,0.001993372,2
ORGANIZATION_TYPE_School,0.0020577644,2
ORGANIZATION_TYPE_Security,0.0016683164,2
ORGANIZATION_TYPE_Security_Ministries,0.001439845,2
ORGANIZATION_TYPE_Self_employed,0.0024098172,2
ORGANIZATION_TYPE_Services,0.0015012453,2
ORGANIZATION_TYPE_Telecom,0.0012007091,2
ORGANIZATION_TYPE_Trade__type_1,0.0013909639,2
ORGANIZATION_TYPE_Trade__type_2,0.0016888523,2
ORGANIZATION_TYPE_Trade__type_3,0.0019312978,2
ORGANIZATION_TYPE_Trade__type_4,0.0006819551,2
ORGANIZATION_TYPE_Trade__type_5,0.0,2
ORGANIZATION_TYPE_Trade__type_6,0.0011268347,2
ORGANIZATION_TYPE_Trade__type_7,0.0018030657,2
ORGANIZATION_TYPE_Transport__type_1,0.0011600334,2
ORGANIZATION_TYPE_Transport__type_2,0.0017683734,2
ORGANIZATION_TYPE_Transport__type_3,0.002933235,2
ORGANIZATION_TYPE_Transport__type_4,0.0019330168,2
ORGANIZATION_TYPE_University,0.001304139,2
ORGANIZATION_TYPE_XNA,0.0012924466,2
ORGANIZATION_TYPE_nan,0.0,2
FONDKAPREMONT_MODE_org_spec_account,0.0017303814,2
FONDKAPREMONT_MODE_reg_oper_account,0.0014740714,2
FONDKAPREMONT_MODE_reg_oper_spec_account,0.0018251492,2
FONDKAPREMONT_MODE_nan,0.0016660787,2
HOUSETYPE_MODE_specific_housing,0.001540478,2
HOUSETYPE_MODE_terraced_house,0.0020983142,2
HOUSETYPE_MODE_nan,0.0016022584,2
WALLSMATERIAL_MODE_Mixed,0.0014561706,2
WALLSMATERIAL_MODE_Monolithic,0.0010862893,2
WALLSMATERIAL_MODE_Others,0.0018617826,2
WALLSMATERIAL_MODE_Panel,0.0024511497,2
WALLSMATERIAL_MODE_Stone__brick,0.0016636981,2
WALLSMATERIAL_MODE_Wooden,0.0019580172,2
WALLSMATERIAL_MODE_nan,0.0015985041,2
EMERGENCYSTATE_MODE_Yes,0.001615004,2
EMERGENCYSTATE_MODE_nan,0.0015337578,2
ORIG_NAME_INCOME_TYPE_Commercial_associate,0.0013209684,2
ORIG_NAME_INCOME_TYPE_Maternity_leave,0.0,2
ORIG_NAME_INCOME_TYPE_Pensioner,0.0027994055,2
ORIG_NAME_INCOME_TYPE_State_servant,0.002727413,2
ORIG_NAME_INCOME_TYPE_Student,0.0,2
ORIG_NAME_INCOME_TYPE_Unemployed,0.0,2
ORIG_NAME_INCOME_TYPE_Working,0.002672474,2
ORIG_NAME_INCOME_TYPE_nan,0.0,2
BUREAU_DAYS_CREDIT_MIN,0.0016902877,2
BUREAU_DAYS_CREDIT_MAX,0.002026875,2
BUREAU_DAYS_CREDIT_MEAN,0.0025102769,2
BUREAU_DAYS_CREDIT_STD,0.0016863832,2
BUREAU_DAYS_CREDIT_COUNT,0.0019289053,2
BUREAU_DAYS_CREDIT_ENDDATE_MIN,0.0017005447,2
BUREAU_DAYS_CREDIT_ENDDATE_MAX,0.00188386,2
BUREAU_DAYS_CREDIT_ENDDATE_MEAN,0.0017038798,2
BUREAU_DAYS_CREDIT_UPDATE_MIN,0.0017212622,2
BUREAU_DAYS_CREDIT_UPDATE_MEAN,0.0018573804,2
BUREAU_CREDIT_DAY_OVERDUE_MAX,0.001678117,2
BUREAU_CREDIT_DAY_OVERDUE_MEAN,0.0018788241,2
BUREAU_CREDIT_DAY_OVERDUE_SUM,0.0017998433,2
BUREAU_AMT_CREDIT_MAX_OVERDUE_MAX,0.0019991358,2
BUREAU_AMT_CREDIT_MAX_OVERDUE_MEAN,0.0018980994,2
BUREAU_AMT_CREDIT_SUM_MAX,0.001972738,2
BUREAU_AMT_CREDIT_SUM_MEAN,0.0020361762,2
BUREAU_AMT_CREDIT_SUM_SUM,0.001766363,2
BUREAU_AMT_CREDIT_SUM_DEBT_MAX,0.0017544174,2
BUREAU_AMT_CREDIT_SUM_DEBT_MEAN,0.001969246,2
BUREAU_AMT_CREDIT_SUM_DEBT_SUM,0.0020214906,2
BUREAU_AMT_CREDIT_SUM_OVERDUE_MAX,0.0035608062,2
BUREAU_AMT_CREDIT_SUM_OVERDUE_MEAN,0.0025452494,2
BUREAU_AMT_CREDIT_SUM_OVERDUE_SUM,0.0033164562,2
BUREAU_AMT_CREDIT_SUM_LIMIT_MAX,0.0017236077,2
BUREAU_AMT_CREDIT_SUM_LIMIT_MEAN,0.0018659409,2
BUREAU_AMT_CREDIT_SUM_LIMIT_SUM,0.0018977232,2
BUREAU_AMT_ANNUITY_MAX,0.0017034333,2
BUREAU_AMT_ANNUITY_MEAN,0.0016791959,2
BUREAU_AMT_ANNUITY_SUM,0.0018649874,2
BUREAU_CNT_CREDIT_PROLONG_MAX,0.0016747954,2
BUREAU_CNT_CREDIT_PROLONG_MEAN,0.0016641465,2
BUREAU_CNT_CREDIT_PROLONG_SUM,0.0013984531,2
BUREAU_BB_MONTHS_BALANCE_MIN_MIN,0.001766724,2
BUREAU_BB_MONTHS_BALANCE_MIN_MAX,0.0018289603,2
BUREAU_BB_MONTHS_BALANCE_MIN_MEAN,0.001713109,2
BUREAU_BB_MONTHS_BALANCE_MAX_MIN,0.0017307061,2
BUREAU_BB_MONTHS_BALANCE_MAX_MAX,0.001973087,2
BUREAU_BB_MONTHS_BALANCE_MAX_MEAN,0.0018143232,2
BUREAU_BB_MONTHS_BALANCE_SIZE_MIN,0.0018501255,2
BUREAU_BB_MONTHS_BALANCE_SIZE_MAX,0.0017212499,2
BUREAU_BB_MONTHS_BALANCE_SIZE_MEAN,0.001718329,2
BUREAU_BB_MONTHS_BALANCE_SIZE_SUM,0.0018153274,2
BUREAU_BB_MONTHS_BALANCE_MEAN_MIN,0.0017530358,2
BUREAU_BB_MONTHS_BALANCE_MEAN_MAX,0.0019189271,2
BUREAU_BB_MONTHS_BALANCE_MEAN_MEAN,0.0017457897,2
BUREAU_BB_STATUS_NUNIQUE_MIN,0.0,2
BUREAU_BB_STATUS_NUNIQUE_MAX,0.0,2
BUREAU_BB_STATUS_NUNIQUE_MEAN,0.0,2
CLOSED_DAYS_CREDIT_MIN,0.0017474337,2
CLOSED_DAYS_CREDIT_MAX,0.0017435516,2
CLOSED_DAYS_CREDIT_MEAN,0.001667814,2
CLOSED_DAYS_CREDIT_COUNT,0.0017697265,2
CLOSED_AMT_CREDIT_SUM_MAX,0.0018740591,2
CLOSED_AMT_CREDIT_SUM_MEAN,0.0016969845,2
CLOSED_AMT_CREDIT_SUM_SUM,0.0018611043,2
CLOSED_AMT_CREDIT_SUM_DEBT_MAX,0.0021963834,2
CLOSED_AMT_CREDIT_SUM_DEBT_MEAN,0.002583681,2
CLOSED_AMT_CREDIT_SUM_DEBT_SUM,0.0022300605,2
PREV_SK_ID_PREV_NUNIQUE,0.0016353498,2
PREV_SK_ID_PREV_COUNT,0.0015146815,2
PREV_AMT_ANNUITY_MIN,0.001722782,2
PREV_AMT_ANNUITY_MAX,0.0016904332,2
PREV_AMT_ANNUITY_MEAN,0.0017565764,2
PREV_AMT_ANNUITY_SUM,0.0017051714,2
PREV_AMT_APPLICATION_MIN,0.0016378857,2
PREV_AMT_APPLICATION_MAX,0.0016875233,2
PREV_AMT_APPLICATION_MEAN,0.0017296792,2
PREV_AMT_APPLICATION_SUM,0.001749652,2
PREV_AMT_CREDIT_MIN,0.0016571734,2
PREV_AMT_CREDIT_MAX,0.0017587915,2
PREV_AMT_CREDIT_MEAN,0.0016609138,2
PREV_AMT_CREDIT_SUM,0.0017415107,2
PREV_APP_CREDIT_RATIO_MIN,0.0016220006,2
PREV_APP_CREDIT_RATIO_MAX,0.0017497123,2
PREV_APP_CREDIT_RATIO_MEAN,0.0017390271,2
PREV_APP_CREDIT_RATIO_VAR,0.001620416,2
PREV_AMT_DOWN_PAYMENT_MIN,0.0016759133,2
PREV_AMT_DOWN_PAYMENT_MAX,0.0018784214,2
PREV_AMT_DOWN_PAYMENT_MEAN,0.0017255482,2
PREV_AMT_DOWN_PAYMENT_SUM,0.0023045435,2
PREV_AMT_GOODS_PRICE_MIN,0.0017134525,2
PREV_AMT_GOODS_PRICE_MAX,0.0016412903,2
PREV_AMT_GOODS_PRICE_MEAN,0.0017001797,2
PREV_AMT_GOODS_PRICE_SUM,0.0016920073,2
PREV_CREDIT_TO_GOODS_RATIO_MIN,0.0017299666,2
PREV_CREDIT_TO_GOODS_RATIO_MAX,0.0023937472,2
PREV_CREDIT_TO_GOODS_RATIO_MEAN,0.0017300294,2
PREV_CREDIT_TO_GOODS_RATIO_VAR,0.0016979608,2
PREV_HOUR_APPR_PROCESS_START_MIN,0.0016083743,2
PREV_HOUR_APPR_PROCESS_START_MAX,0.0017042093,2
PREV_HOUR_APPR_PROCESS_START_MEAN,0.0016868195,2
PREV_DAYS_DECISION_MIN,0.001751212,2
PREV_DAYS_DECISION_MAX,0.001709154,2
PREV_DAYS_DECISION_MEAN,0.0017281558,2
PREV_CNT_PAYMENT_MIN,0.0016283266,2
PREV_CNT_PAYMENT_MAX,0.0020243647,2
PREV_CNT_PAYMENT_MEAN,0.0020295735,2
PREV_CNT_PAYMENT_SUM,0.0017500313,2
REFUSED_SK_ID_PREV_NUNIQUE,0.0031392423,2
REFUSED_SK_ID_PREV_COUNT,0.0028294593,2
REFUSED_AMT_CREDIT_MIN,0.0017261568,2
REFUSED_AMT_CREDIT_MAX,0.001997564,2
REFUSED_AMT_CREDIT_MEAN,0.0017899224,2
REFUSED_AMT_CREDIT_SUM,0.0021732806,2
REFUSED_AMT_APPLICATION_MIN,0.001712301,2
REFUSED_AMT_APPLICATION_MAX,0.001978873,2
REFUSED_AMT_APPLICATION_MEAN,0.0018010593,2
REFUSED_AMT_APPLICATION_SUM,0.001950794,2
POS_SK_ID_PREV_NUNIQUE,0.0029493715,2
POS_SK_ID_PREV_COUNT,0.002314379,2
POS_MONTHS_BALANCE_MIN,0.001896809,2
POS_MONTHS_BALANCE_MAX,0.0019538722,2
POS_MONTHS_BALANCE_MEAN,0.0017851994,2
POS_MONTHS_BALANCE_SIZE,0.0022185312,2
POS_CNT_INSTALMENT_MIN,0.0016693161,2
POS_CNT_INSTALMENT_MAX,0.0022755214,2
POS_CNT_INSTALMENT_MEAN,0.0016926021,2
POS_CNT_INSTALMENT_SUM,0.0016659802,2
POS_CNT_INSTALMENT_FUTURE_MIN,0.0017547453,2
POS_CNT_INSTALMENT_FUTURE_MAX,0.0023826035,2
POS_CNT_INSTALMENT_FUTURE_MEAN,0.0020788922,2
POS_CNT_INSTALMENT_FUTURE_SUM,0.0016867291,2
POS_SK_DPD_MAX,0.0017345666,2
POS_SK_DPD_MEAN,0.0017720856,2
POS_SK_DPD_SUM,0.0016848246,2
POS_SK_DPD_DEF_MAX,0.001992023,2
POS_SK_DPD_DEF_MEAN,0.003137749,2
POS_SK_DPD_DEF_SUM,0.0019544323,2
POS_LATEST_SK_ID_PREV_COUNT,0.002278296,2
POS_LATEST_CNT_INSTALMENT_MIN,0.0015679721,2
POS_LATEST_CNT_INSTALMENT_MAX,0.001691021,2
POS_LATEST_CNT_INSTALMENT_MEAN,0.0016982437,2
POS_LATEST_CNT_INSTALMENT_SUM,0.0018420812,2
POS_LATEST_CNT_INSTALMENT_FUTURE_MIN,0.0015809815,2
